,temp_min,temp_max,temp_mean,temp_median,temp_max_hour,temp_min_hour,dew_point_temp_min,dew_point_temp_max,dew_point_temp_mean,dew_point_temp_median,dew_point_temp_max_hour,dew_point_temp_min_hour,rel_hum_min,rel_hum_max,rel_hum_mean,rel_hum_median,rel_hum_max_hour,rel_hum_min_hour,visibility_min,visibility_max,visibility_mean,visibility_median,visibility_max_hour,visibility_min_hour,press_min,press_max,press_mean,press_median,press_max_hour,press_min_hour,hmdxx_min,hmdxx_max,hmdxx_mean,hmdxx_median,hmdxx_max_hour,hmdxx_min_hour,sun_set,sun_rise,hourly_demand,day_of_week,week_of_year,year
1994-02-19,-1.0,12.2,5.466666666666666,6.4,15.0,0.0,-2.2,3.3,0.32499999999999996,-0.05,16.0,6.0,51.0,94.0,71.125,67.5,0.0,15.0,4.8,25.0,17.533333333333335,19.3,19.0,0.0,99.85,100.39,100.12208333333332,100.22,0.0,22.0,-3.6681238750721965,10.704924048771561,3.4130360513503306,4.3252842416559565,15.0,6.0,18.0,8.0,14827.0,5.0,7.0,1994.0
1994-02-20,2.0,11.8,7.670833333333333,8.35,14.0,23.0,-0.4,7.1,2.891666666666667,2.05,19.0,23.0,54.0,91.0,72.375,73.0,19.0,10.0,24.1,25.0,24.962500000000002,25.0,0.0,20.0,99.19,99.82,99.54041666666666,99.57,0.0,14.0,-0.26081955594280837,11.548995984268242,6.348577523063085,6.8081687838316185,14.0,23.0,18.0,8.0,15841.0,6.0,7.0,1994.0
1994-02-21,-3.0,1.7,0.45,0.7,0.0,23.0,-6.7,-0.5,-1.9208333333333334,-1.7,7.0,23.0,76.0,90.0,84.16666666666667,84.0,4.0,22.0,12.9,25.0,21.533333333333335,24.1,0.0,9.0,99.85,100.49,100.12333333333333,100.09,22.0,0.0,-6.495628235225572,-0.7019898466825361,-2.144126020566248,-1.7595035699551265,0.0,23.0,18.0,8.0,15890.0,0.0,8.0,1994.0
1994-02-22,-8.4,-4.2,-6.45,-6.35,0.0,8.0,-13.5,-7.6,-11.333333333333334,-11.649999999999999,0.0,18.0,57.0,82.0,68.45833333333333,67.5,4.0,18.0,24.1,40.2,31.92916666666667,25.0,8.0,4.0,100.55,101.22,100.98,101.02,11.0,0.0,-12.62425782670066,-7.832802705921305,-10.558810738037353,-10.559266203625873,0.0,8.0,18.0,8.0,16917.0,1.0,8.0,1994.0
1994-02-23,-10.0,-2.8,-6.441666666666666,-6.2,22.0,9.0,-11.6,-3.9,-8.654166666666667,-9.45,22.0,4.0,65.0,95.0,84.79166666666667,90.5,14.0,1.0,0.6,25.0,7.720833333333334,1.8,0.0,11.0,98.29,100.82,99.57,99.69,0.0,23.0,-14.102931661215031,-5.810583222290036,-10.194797865700654,-10.062112058151133,22.0,9.0,18.0,8.0,17278.0,2.0,8.0,1994.0
1994-02-24,-10.4,0.8,-4.308333333333334,-4.2,5.0,22.0,-14.9,-0.5,-7.204166666666667,-7.3,4.0,22.0,69.0,96.0,80.45833333333333,80.5,1.0,16.0,3.2,25.0,18.925,24.1,21.0,15.0,97.69,98.86,98.13916666666667,98.025,22.0,7.0,-14.87545875639794,-1.715449322917254,-7.760440315215518,-7.7875528904986115,5.0,22.0,19.0,8.0,17365.0,3.0,8.0,1994.0
1994-02-25,-14.0,-7.7,-10.645833333333334,-10.4,16.0,7.0,-18.4,-12.2,-15.008333333333333,-15.0,23.0,7.0,58.0,86.0,70.58333333333333,71.0,23.0,15.0,2.4,40.2,28.604166666666668,25.0,7.0,22.0,98.92,99.85,99.43666666666667,99.405,10.0,0.0,-18.74592322512374,-11.924257826700659,-15.120313193223467,-14.837753287153012,16.0,7.0,19.0,8.0,17277.0,4.0,8.0,1994.0
1994-02-26,-15.4,-10.0,-13.25,-13.399999999999999,1.0,20.0,-22.6,-11.6,-18.795833333333334,-19.799999999999997,0.0,19.0,47.0,89.0,64.0,64.0,0.0,14.0,2.4,40.2,26.683333333333337,25.0,9.0,1.0,99.09,100.69,100.08583333333333,100.35,22.0,0.0,-20.30534909078789,-14.14815981679861,-17.994789387083102,-18.343080183376983,1.0,20.0,19.0,7.0,17403.0,5.0,8.0,1994.0
1994-02-27,-17.5,-8.1,-13.654166666666667,-14.5,15.0,7.0,-22.4,-17.6,-20.7375,-20.9,21.0,6.0,37.0,75.0,56.958333333333336,60.0,7.0,14.0,25.0,40.2,31.96666666666667,25.0,8.0,0.0,100.69,101.09,100.94416666666666,100.99,22.0,0.0,-22.394181969646628,-12.929593691380106,-18.540753046866985,-19.326382562641143,15.0,7.0,19.0,7.0,17026.0,6.0,8.0,1994.0
1994-02-28,-16.2,-4.5,-9.6625,-7.0,15.0,5.0,-19.0,-9.9,-14.758333333333333,-14.45,20.0,2.0,52.0,80.0,67.125,68.0,6.0,13.0,25.0,40.2,30.633333333333336,25.0,11.0,0.0,100.65,101.09,100.86874999999999,100.97,9.0,17.0,-20.98556903029393,-8.579828840973581,-14.092858722979427,-11.435241425525353,15.0,5.0,19.0,7.0,16848.0,0.0,9.0,1994.0
1994-03-01,-10.2,-2.0,-5.574999999999999,-5.35,12.0,6.0,-15.7,-6.9,-10.262500000000001,-9.25,22.0,6.0,53.0,87.0,69.875,69.5,22.0,14.0,11.3,40.2,24.587500000000002,25.0,16.0,23.0,100.65,100.89,100.74708333333332,100.72,8.0,0.0,-14.743623510595768,-5.542303075075918,-9.538206923901438,-8.922415455978058,16.0,6.0,19.0,7.0,16527.0,1.0,9.0,1994.0
1994-03-02,-8.3,-0.6,-4.004166666666666,-3.25,14.0,5.0,-10.3,-2.7,-6.9875,-7.8,15.0,5.0,64.0,90.0,79.95833333333333,81.0,17.0,22.0,9.7,25.0,18.6125,19.3,21.0,3.0,99.35,100.59,100.045,100.12,0.0,23.0,-12.296331737439523,-3.5334744531139144,-7.514697447853394,-6.7637530046132595,14.0,5.0,19.0,7.0,16438.0,2.0,9.0,1994.0
1994-03-03,-8.3,3.5,-2.65,-2.5,16.0,6.0,-13.1,-2.3,-7.708333333333333,-7.2,12.0,5.0,51.0,84.0,68.54166666666667,69.0,12.0,16.0,19.3,32.2,26.8125,25.0,11.0,7.0,98.16,99.26,98.67791666666666,98.64,0.0,23.0,-12.524257826700659,0.17757887249118953,-6.250937381115186,-5.995628235225572,17.0,6.0,19.0,7.0,15618.0,3.0,9.0,1994.0
1994-03-04,-5.0,4.5,-0.30833333333333335,1.0,15.0,4.0,-8.5,-0.9,-4.404166666666667,-4.5,18.0,1.0,55.0,83.0,74.20833333333333,76.0,5.0,13.0,19.3,25.0,23.5625,24.1,0.0,6.0,97.72,98.26,97.93166666666667,97.89,22.0,14.0,-8.676661957624393,1.896442183007001,-3.3647390220756974,-1.8273806161349528,15.0,4.0,19.0,7.0,15319.0,4.0,9.0,1994.0
1994-03-05,-2.8,2.1,-0.012499999999999992,-0.15,16.0,22.0,-8.4,-1.5,-5.283333333333333,-6.0,0.0,22.0,52.0,84.0,68.41666666666667,70.5,4.0,13.0,6.4,40.2,30.208333333333332,25.0,9.0,4.0,98.29,99.75,99.06833333333333,99.14,22.0,0.0,-6.547758856439964,-0.8467444887683981,-3.2496202047272855,-3.3728841139847843,1.0,22.0,19.0,7.0,14935.0,5.0,9.0,1994.0
1994-03-06,-3.4,0.3,-1.3958333333333333,-1.0,23.0,3.0,-8.1,-0.6,-3.5541666666666667,-2.9000000000000004,19.0,0.0,67.0,96.0,85.41666666666667,85.0,19.0,0.0,3.2,25.0,17.983333333333334,24.1,0.0,12.0,99.45,99.89,99.69625,99.74000000000001,5.0,16.0,-6.782903628675566,-2.303557816992999,-4.313404977376776,-3.6681238750721965,23.0,3.0,19.0,7.0,14753.0,6.0,9.0,1994.0
1994-03-07,-0.3,5.0,1.9166666666666667,2.2,15.0,4.0,-1.6,2.2,0.275,0.6,12.0,4.0,78.0,93.0,89.04166666666667,91.0,0.0,15.0,4.8,19.3,10.804166666666667,11.3,17.0,8.0,99.26,99.52,99.38375,99.39,0.0,17.0,-2.8376954591305923,3.1974401712519076,-0.16668813786654527,0.1741355915885161,15.0,4.0,19.0,7.0,15298.0,0.0,10.0,1994.0
1994-03-08,-4.6,1.7,-1.2958333333333334,-1.55,0.0,23.0,-8.5,0.0,-5.320833333333334,-5.85,0.0,18.0,62.0,88.0,74.16666666666667,73.5,0.0,18.0,9.7,40.2,27.32916666666667,25.0,8.0,0.0,99.22,100.45,99.65541666666667,99.485,23.0,4.0,-8.232802705921305,-0.46357494789559817,-4.525416983568013,-4.912720270107721,0.0,23.0,19.0,7.0,16287.0,1.0,10.0,1994.0
1994-03-09,-6.6,-2.2,-4.3999999999999995,-4.25,14.0,3.0,-10.5,-4.2,-7.654166666666666,-7.7,19.0,2.0,65.0,96.0,78.5,75.5,21.0,9.0,1.6,40.2,23.025000000000002,25.0,8.0,17.0,99.26,100.75,100.21499999999999,100.49,8.0,23.0,-10.482717718149628,-5.695628235225573,-8.020480540147512,-7.629276129144387,14.0,4.0,19.0,7.0,16540.0,2.0,10.0,1994.0
1994-03-10,-7.4,0.0,-3.6125000000000003,-4.550000000000001,15.0,23.0,-10.9,-4.7,-6.833333333333333,-5.95,12.0,19.0,54.0,99.0,79.625,80.0,3.0,16.0,1.6,40.2,21.316666666666666,24.55,13.0,1.0,98.76,99.95,99.25625000000001,99.19,23.0,4.0,-11.43262489750623,-3.2122158522847473,-7.109737924781281,-7.929812304989868,15.0,23.0,19.0,7.0,16202.0,3.0,10.0,1994.0
1994-03-11,-9.6,-1.0,-5.325,-6.2,14.0,2.0,-12.6,-9.1,-11.0,-10.9,20.0,10.0,47.0,82.0,65.875,70.0,6.0,10.0,25.0,40.2,31.3,25.0,8.0,0.0,99.95,101.15,100.65750000000001,100.79,22.0,0.0,-13.82425782670066,-4.921393065773547,-9.401444078498674,-10.155685748345949,14.0,2.0,19.0,7.0,15851.0,4.0,10.0,1994.0
1994-03-12,-12.6,3.5,-3.1125000000000003,0.4,22.0,6.0,-14.0,-1.4,-7.483333333333333,-5.85,23.0,6.0,57.0,89.0,72.45833333333333,69.5,6.0,11.0,19.3,25.0,23.9875,25.0,0.0,12.0,99.99,101.25,100.82166666666666,101.07,8.0,23.0,-16.993828802437477,1.0069442467582226,-6.626762228291251,-2.833467925907799,23.0,6.0,19.0,7.0,14821.0,5.0,10.0,1994.0
1994-03-13,-2.5,3.1,0.6166666666666667,0.9,0.0,21.0,-5.7,0.7,-2.529166666666667,-2.7,2.0,21.0,63.0,94.0,79.91666666666667,81.5,6.0,15.0,4.8,25.0,16.304166666666667,16.1,20.0,7.0,99.52,99.99,99.68,99.69,0.0,17.0,-5.832913776389784,0.8391804440571917,-2.087878343182481,-2.1670680201458117,1.0,21.0,19.0,7.0,14835.0,6.0,10.0,1994.0
1994-03-14,-6.6,1.8,-1.6708333333333334,-0.4,16.0,7.0,-7.0,-0.4,-3.641666666666667,-2.95,23.0,8.0,72.0,99.0,86.91666666666667,87.5,5.0,11.0,0.2,25.0,8.583333333333334,10.5,0.0,5.0,98.16,99.52,98.98458333333333,99.14,0.0,23.0,-10.095628235225572,-0.952234448833585,-4.5995782941289285,-2.8542480139280615,16.0,7.0,19.0,7.0,15625.0,0.0,11.0,1994.0
1994-03-15,-3.0,4.8,1.7375,2.0,12.0,22.0,-7.0,4.2,-0.2833333333333334,0.9,12.0,23.0,72.0,96.0,86.54166666666667,88.5,12.0,19.0,4.0,25.0,12.970833333333333,4.8,17.0,7.0,97.56,98.19,97.79916666666666,97.72,22.0,11.0,-6.542303075075918,3.8247785328247694,-0.4290845460826842,0.11729607593349889,12.0,23.0,19.0,7.0,15860.0,1.0,11.0,1994.0
1994-03-16,-10.0,-3.7,-7.620833333333334,-8.3,0.0,8.0,-13.1,-5.7,-10.508333333333333,-11.7,2.0,12.0,71.0,92.0,79.875,78.5,8.0,15.0,2.4,25.0,12.841666666666667,11.3,19.0,16.0,98.16,99.06,98.58708333333334,98.605,22.0,0.0,-14.079828840973581,-7.131877774000946,-11.618856384993494,-12.481241739534646,0.0,8.0,19.0,7.0,17242.0,2.0,11.0,1994.0
1994-03-17,-10.5,-2.9,-6.879166666666666,-6.25,16.0,6.0,-15.7,-5.7,-10.6,-9.9,15.0,2.0,63.0,83.0,74.875,75.5,15.0,2.0,24.1,40.2,27.958333333333332,25.0,15.0,7.0,98.76,99.26,99.0425,99.09,7.0,22.0,-14.930773549408396,-6.2329137763897835,-10.864275053511035,-10.132305565666208,16.0,7.0,19.0,7.0,16522.0,3.0,11.0,1994.0
1994-03-18,-5.8,-2.0,-4.329166666666667,-4.550000000000001,15.0,0.0,-9.5,-4.8,-7.216666666666666,-7.25,12.0,0.0,71.0,94.0,80.54166666666667,78.0,12.0,7.0,1.2,25.0,15.245833333333332,17.700000000000003,0.0,10.0,97.39,98.72,97.93291666666666,97.91,0.0,14.0,-9.6957003302801,-5.281889628603872,-7.894893298733872,-8.09957840941006,15.0,0.0,19.0,7.0,15990.0,4.0,11.0,1994.0
1994-03-19,-6.2,0.9,-2.216666666666667,-1.2,17.0,6.0,-9.5,-5.7,-7.716666666666666,-7.7,23.0,5.0,53.0,83.0,66.95833333333333,67.0,2.0,14.0,25.0,40.2,32.6,32.6,7.0,0.0,98.19,98.76,98.55166666666666,98.605,23.0,0.0,-10.04321806555887,-2.732802705921305,-5.863138406117563,-4.690218884052684,17.0,6.0,19.0,7.0,15060.0,5.0,11.0,1994.0
1994-03-20,-5.8,6.6,-0.2999999999999999,-0.9,17.0,7.0,-10.7,-1.0,-6.016666666666667,-6.7,17.0,9.0,55.0,82.0,66.04166666666667,64.0,23.0,11.0,25.0,40.2,31.96666666666667,25.0,8.0,0.0,98.79,99.39,99.24166666666667,99.305,9.0,0.0,-9.74672624148986,4.198010153317464,-3.6391353533734256,-4.286133342874958,17.0,7.0,19.0,7.0,14661.0,6.0,11.0,1994.0
1994-03-21,-2.2,2.5,0.8166666666666668,1.2999999999999998,10.0,0.0,-4.8,2.4,-1.3875,-2.25,18.0,0.0,69.0,100.0,85.70833333333333,85.5,16.0,10.0,1.2,32.2,17.125,24.1,9.0,18.0,97.56,99.26,98.35083333333334,98.275,0.0,17.0,-5.376662629684901,0.8760644577245182,-1.6376078407457966,-1.1395121354064262,18.0,0.0,19.0,7.0,15396.0,0.0,12.0,1994.0
1994-03-22,0.7,11.8,5.8500000000000005,6.6,16.0,5.0,-2.6,2.4,-0.2125,0.0,18.0,8.0,47.0,84.0,66.25,65.0,0.0,13.0,25.0,40.2,29.26666666666667,28.6,7.0,0.0,98.29,98.92,98.66666666666667,98.64,10.0,0.0,-1.9252227480556494,9.864724704813687,3.653075619332354,4.58713524360784,16.0,5.0,19.0,7.0,14484.0,1.0,12.0,1994.0
1994-03-23,2.8,14.0,7.670833333333333,7.55,14.0,23.0,-1.0,3.3,0.6916666666666668,0.4,9.0,22.0,38.0,83.0,63.375,59.0,7.0,14.0,8.0,25.0,16.379166666666666,14.5,0.0,11.0,98.52,98.86,98.71166666666666,98.74000000000001,21.0,1.0,0.6211538981128797,11.836425052104403,5.690262798835721,5.886242795654148,14.0,3.0,19.0,7.0,14366.0,2.0,12.0,1994.0
1994-03-24,2.0,13.6,5.491666666666667,4.7,14.0,23.0,-3.2,7.4,1.0374999999999999,0.35,15.0,23.0,60.0,82.0,73.29166666666667,74.0,1.0,14.0,9.7,25.0,18.041666666666668,19.3,22.0,14.0,98.02,98.89,98.52375,98.505,21.0,14.0,-0.8742691809213716,13.203610477042707,3.652334685191845,2.403296889808061,14.0,23.0,19.0,7.0,15059.0,3.0,12.0,1994.0
1994-03-25,-2.5,1.6,-0.7125,-0.9,16.0,7.0,-7.7,-3.0,-5.375,-5.6,0.0,7.0,64.0,79.0,70.79166666666667,72.0,22.0,12.0,25.0,40.2,30.600000000000005,28.6,13.0,0.0,98.96,99.89,99.43458333333332,99.45,22.0,0.0,-6.147523991715584,-1.4483664983668008,-3.98031900457176,-4.253922043755161,16.0,7.0,19.0,7.0,15730.0,4.0,12.0,1994.0
1994-03-26,-5.0,3.1,-0.37916666666666665,0.7,14.0,6.0,-7.4,-4.6,-6.054166666666667,-6.2,17.0,13.0,47.0,91.0,67.125,62.5,5.0,13.0,25.0,40.2,32.6,32.6,7.0,0.0,99.49,100.22,99.92375,99.99,9.0,23.0,-8.431877774000945,-0.1298123049898683,-3.76787820315419,-2.6656647796762063,16.0,6.0,19.0,7.0,14497.0,5.0,12.0,1994.0
1994-03-27,-0.2,2.6,1.325,1.45,16.0,6.0,-4.8,2.5,0.28750000000000003,0.8,17.0,0.0,65.0,100.0,93.1875,96.5,10.0,0.0,0.0,25.0,6.154166666666666,4.0,0.0,17.0,98.19,99.32,98.54729166666668,98.49,0.0,17.0,-2.532099723785776,1.004924048771562,-0.7381831342534536,-0.5863248544148442,17.0,6.0,19.0,7.0,14409.0,6.0,12.0,1994.0
1994-03-28,0.5,6.0,2.558333333333333,1.9,17.0,6.0,-2.0,1.0,-0.6666666666666666,-0.5,16.0,7.0,60.0,92.0,79.91666666666667,80.0,1.0,17.0,11.3,32.2,24.545833333333334,24.1,8.0,0.0,98.69,99.32,99.01041666666667,99.02,21.0,1.0,-2.1252227480556494,3.6364250521044017,0.2371364873027527,-0.501989846682536,15.0,7.0,19.0,7.0,15016.0,0.0,13.0,1994.0
1994-03-29,0.1,2.7,1.2458333333333333,0.8500000000000001,15.0,22.0,-0.5,2.0,0.43333333333333335,0.3,17.0,0.0,88.0,100.0,94.29166666666667,94.0,18.0,0.0,1.6,16.1,5.754166666666666,4.8,0.0,7.0,99.12,99.89,99.50833333333333,99.45,21.0,12.0,-2.0388640604308077,0.851739074766128,-0.8043575400087378,-1.1883937307725145,13.0,22.0,19.0,7.0,15224.0,1.0,13.0,1994.0
1994-03-30,-4.4,5.3,0.4083333333333334,0.2,13.0,6.0,-6.9,0.3,-3.1999999999999997,-3.8499999999999996,14.0,7.0,60.0,96.0,77.20833333333333,75.5,0.0,11.0,6.4,40.2,31.320833333333336,32.6,7.0,0.0,99.92,100.49,100.31791666666668,100.39,9.0,0.0,-7.926851861219347,3.111874979910014,-2.433686591607781,-2.59381682388897,13.0,7.0,19.0,7.0,15457.0,2.0,13.0,1994.0
1994-03-31,-1.6,7.5,2.7291666666666665,2.95,14.0,6.0,-4.3,-0.8,-2.5,-2.5,20.0,0.0,49.0,91.0,69.875,70.0,4.0,15.0,12.9,40.2,26.629166666666666,25.0,10.0,7.0,99.55,100.32,99.8675,99.88499999999999,0.0,17.0,-4.494136655545141,5.12115389811288,0.004099554194909223,0.32735489896231873,14.0,6.0,19.0,7.0,14604.0,3.0,13.0,1994.0
1994-04-01,0.8,11.0,5.216666666666667,4.3,14.0,1.0,-6.6,-1.5,-3.625,-3.5,11.0,21.0,34.0,79.0,54.5,54.0,1.0,15.0,12.9,40.2,28.34166666666667,25.0,13.0,7.0,99.26,99.79,99.43208333333332,99.35,22.0,5.0,-1.910458907299254,8.125730819078628,2.2712765046464383,1.1852272144424467,14.0,1.0,19.0,6.0,13655.0,4.0,13.0,1994.0
1994-04-02,0.6,17.8,7.3999999999999995,6.300000000000001,17.0,1.0,-2.1,7.5,1.4416666666666667,1.1,22.0,5.0,36.0,88.0,68.29166666666667,73.0,2.0,17.0,12.9,32.2,20.854166666666668,21.700000000000003,7.0,11.0,98.42,99.79,99.18041666666666,99.305,0.0,20.0,-1.8930557532417773,16.333969068992264,5.6947924260817615,4.417381714500669,17.0,1.0,19.0,6.0,13188.0,5.0,13.0,1994.0
1994-04-03,-1.4,6.8,1.7625,0.85,0.0,23.0,-6.0,4.1,-1.7291666666666667,-1.95,0.0,15.0,56.0,96.0,78.41666666666667,81.5,8.0,15.0,8.0,40.2,27.887500000000003,25.0,11.0,4.0,98.76,99.59,99.17041666666667,99.19,21.0,0.0,-4.294136655545142,5.792620639282202,-0.7565935625884391,-1.6912019594400596,0.0,23.0,20.0,7.0,13475.0,6.0,13.0,1994.0
1994-04-04,-2.2,10.3,4.070833333333334,5.5,16.0,2.0,-4.2,-0.5,-2.5833333333333335,-2.7,11.0,22.0,42.0,92.0,65.125,61.5,2.0,16.0,8.0,25.0,19.900000000000002,19.3,0.0,6.0,99.09,99.65,99.40958333333333,99.47,8.0,23.0,-5.0941366555451415,7.674777251944351,1.3286346462608083,2.781209045587655,16.0,2.0,20.0,7.0,13686.0,0.0,14.0,1994.0
1994-04-05,-0.2,9.7,4.604166666666667,4.0,14.0,23.0,-2.0,3.9,-0.020833333333333315,-0.2,17.0,2.0,52.0,99.0,73.25,70.5,22.0,13.0,4.8,25.0,14.008333333333333,12.9,0.0,17.0,98.76,99.22,98.94416666666666,98.89,22.0,12.0,-2.7154493229172543,7.712830669780944,2.457609951260383,1.535098919600289,14.0,23.0,20.0,7.0,14225.0,1.0,14.0,1994.0
1994-04-06,-2.0,0.4,-1.0083333333333333,-1.05,18.0,9.0,-3.8,-0.6,-2.2624999999999997,-2.35,0.0,12.0,75.0,98.0,91.33333333333333,94.0,3.0,17.0,0.8,40.2,7.95,2.8,16.0,9.0,99.06,99.32,99.23833333333333,99.24000000000001,7.0,15.0,-4.793457037600091,-2.352234448833585,-3.684485490277891,-3.687695459130593,18.0,10.0,20.0,7.0,14797.0,2.0,14.0,1994.0
1994-04-07,-3.5,3.0,-0.42500000000000004,-0.9,15.0,7.0,-11.0,-1.5,-5.2875000000000005,-4.85,17.0,21.0,47.0,89.0,70.41666666666667,70.5,0.0,21.0,2.4,40.2,31.71666666666667,40.2,6.0,0.0,99.19,100.72,99.90458333333333,99.935,23.0,2.0,-7.1910798807362735,0.37477725194435063,-3.6485015389209834,-3.865809434875769,16.0,7.0,20.0,7.0,14445.0,3.0,14.0,1994.0
1994-04-08,-5.6,6.2,1.4083333333333332,3.1,12.0,4.0,-9.6,-1.2,-4.658333333333333,-3.5,11.0,4.0,55.0,75.0,64.41666666666667,62.5,2.0,14.0,24.1,40.2,31.520833333333332,25.0,6.0,8.0,100.39,101.12,100.82625,100.835,8.0,22.0,-9.508591924133098,3.640204980983743,-1.6951693186470178,0.16711543287644215,12.0,4.0,20.0,7.0,13728.0,4.0,14.0,1994.0
1994-04-09,1.8,16.4,8.920833333333333,9.15,15.0,2.0,-3.4,7.9,1.75,1.2,23.0,2.0,49.0,76.0,61.541666666666664,61.5,23.0,15.0,24.1,40.2,27.983333333333334,25.0,12.0,6.0,99.02,100.19,99.44833333333332,99.38499999999999,0.0,16.0,-1.1138714853319656,16.023057608132984,7.345202018242595,7.299351198618126,14.0,2.0,20.0,7.0,12544.0,5.0,14.0,1994.0
1994-04-10,2.8,13.6,8.091666666666667,8.55,15.0,23.0,-2.0,7.5,1.2916666666666667,0.8500000000000001,1.0,23.0,42.0,87.0,63.416666666666664,63.5,3.0,15.0,16.1,40.2,31.191666666666666,28.6,11.0,3.0,99.09,100.52,99.58583333333333,99.435,23.0,0.0,0.17477725194435045,11.638693503401898,6.323351229345868,6.613675145585156,15.0,23.0,20.0,7.0,12881.0,6.0,14.0,1994.0
1994-04-11,-0.1,9.0,4.3125,5.0,13.0,5.0,-8.2,-1.9,-4.566666666666666,-4.0,7.0,20.0,33.0,81.0,55.166666666666664,44.0,7.0,18.0,25.0,40.2,32.9,36.2,6.0,0.0,100.59,101.32,101.04666666666667,101.07,10.0,0.0,-3.1105832222900367,6.1658668541057065,1.2005774712984785,1.2803833098255955,14.0,5.0,20.0,7.0,13488.0,0.0,15.0,1994.0
1994-04-12,0.5,8.1,5.2749999999999995,5.8,9.0,4.0,-7.4,6.1,0.1916666666666665,0.25,18.0,0.0,43.0,98.0,72.16666666666667,67.5,21.0,0.0,3.2,40.2,18.9875,24.55,6.0,22.0,99.19,100.89,100.11916666666667,100.27000000000001,0.0,23.0,-2.4722879141665026,6.175850262069854,3.333072290381134,4.823514638445526,18.0,4.0,20.0,7.0,13445.0,1.0,15.0,1994.0
1994-04-13,4.9,13.2,8.341666666666667,8.05,13.0,2.0,4.6,10.9,6.579166666666667,6.05,13.0,2.0,69.0,100.0,89.25,90.5,0.0,17.0,0.2,40.2,13.237500000000002,5.2,16.0,8.0,97.96,99.16,98.36,98.24000000000001,0.0,13.0,4.055460952385404,14.905520129405485,8.239709208375247,7.70219371385281,13.0,2.0,20.0,7.0,13357.0,2.0,15.0,1994.0
1994-04-14,7.1,16.4,10.558333333333334,9.25,17.0,2.0,4.1,8.8,6.479166666666667,6.6,19.0,2.0,52.0,88.0,76.66666666666667,81.0,6.0,17.0,4.8,32.2,18.466666666666665,17.700000000000003,17.0,5.0,98.26,99.22,98.7075,98.725,23.0,0.0,6.0926206392822015,16.223057608132983,10.391876234653898,9.243838631694729,17.0,2.0,21.0,7.0,13164.0,3.0,15.0,1994.0
1994-04-15,3.0,20.3,12.520833333333334,14.7,15.0,5.0,2.6,12.4,6.979166666666667,6.45,23.0,5.0,45.0,97.0,71.29166666666667,70.0,5.0,16.0,4.0,25.0,13.745833333333332,12.9,22.0,6.0,97.89,99.26,98.68,98.78999999999999,0.0,22.0,1.5339690689922632,20.832518581737325,12.612347858470931,14.298008799503368,15.0,5.0,21.0,7.0,12425.0,4.0,15.0,1994.0
1994-04-16,2.2,14.6,7.558333333333334,8.2,0.0,20.0,-0.9,10.3,2.8208333333333333,2.8,0.0,23.0,57.0,89.0,72.625,71.0,19.0,2.0,12.9,40.2,28.42916666666667,25.0,6.0,19.0,97.92,98.69,98.19375000000001,98.06,23.0,2.0,-0.06081955594280819,16.018202280750874,6.210955753916334,6.578369410985685,0.0,20.0,21.0,7.0,13037.0,5.0,15.0,1994.0
1994-04-17,1.3,8.8,4.945833333333334,4.9,16.0,23.0,-7.0,-1.8,-3.658333333333333,-3.35,8.0,18.0,34.0,73.0,55.083333333333336,55.0,1.0,18.0,24.1,40.2,33.12083333333334,40.2,7.0,3.0,98.69,99.42,98.91708333333334,98.825,22.0,5.0,-1.8766626296849005,5.518110371396129,1.991970720095729,1.9942194197873837,16.0,23.0,21.0,7.0,13057.0,6.0,15.0,1994.0
1994-04-18,1.4,15.4,8.341666666666667,9.4,14.0,2.0,-7.3,4.3,-2.85,-3.75,23.0,12.0,24.0,77.0,48.125,52.5,23.0,12.0,24.1,40.2,33.82916666666667,40.2,6.0,20.0,98.52,99.85,99.37124999999999,99.45,8.0,23.0,-1.8818896286038718,12.565866854105707,5.618030674249927,8.030602217522015,14.0,2.0,21.0,7.0,12887.0,0.0,16.0,1994.0
1994-04-19,3.6,14.3,10.304166666666667,11.05,13.0,21.0,-4.0,8.3,1.4458333333333335,0.75,4.0,15.0,30.0,83.0,57.25,63.5,1.0,15.0,25.0,40.2,33.86666666666667,40.2,6.0,0.0,98.26,99.52,98.93958333333335,99.12,22.0,2.0,1.0747772519443508,13.532518581737326,8.624536907941541,9.239631340121301,4.0,23.0,21.0,7.0,12967.0,1.0,16.0,1994.0
1994-04-20,0.5,9.6,4.9875,4.35,14.0,5.0,-7.4,-3.7,-5.716666666666666,-5.75,8.0,3.0,33.0,66.0,47.125,48.0,23.0,13.0,25.0,40.2,33.86666666666667,40.2,6.0,0.0,99.55,99.95,99.80624999999999,99.85,10.0,0.0,-2.7990137589955886,6.370187695010131,1.6565470768061659,1.2489498904218146,14.0,5.0,21.0,7.0,13276.0,2.0,16.0,1994.0
1994-04-21,-0.6,9.9,4.6125,4.2,14.0,5.0,-9.9,-3.9,-6.8500000000000005,-6.75,8.0,20.0,26.0,75.0,45.5,44.5,5.0,17.0,25.0,40.2,33.86666666666667,40.2,6.0,0.0,99.85,100.15,99.99874999999999,99.99,7.0,16.0,-3.931877774000946,6.567086223610216,1.1058738693911567,0.7152967453537986,14.0,6.0,21.0,7.0,13490.0,3.0,16.0,1994.0
